Dates,S&P 500 (^SPX) - Index Value,US Treasure 10Y Maturity,Crude Oil - Light (NYMEX) Historical Pricing,Gold (COMEX:^GC) - Day Close Price,Corn Price Per Bushel,US Treasure 1Y Maturity,twitter_total_posts,positive_tweets,negative_tweets,neutral_tweets,tweet_sentiment,news_text_count,news_sentiment,Crypto Global Ranking,DJI,NASDAQ,VIX,Open,DOGE,COPPER,BTC_VOLUME,ETH,LTC,SJD,EUR
2022-07-01,3825.33,2.8649999999999998,108.43,1801.5,6.075,2.785,799.0,250.0,133.0,416.0,0.0552096882075789,11.0,0.0517676767676767,29.2,32653.19921875,10890.849609375,25.809999465942383,19820.4707,0.155022994,4.402999878,84196607520.0,3193.210449,131.4884491,1.36093998,1.129688144
2022-07-02,3826.845,2.8499999999999996,108.43,1792.1,6.075,2.7800000000000002,584.0,209.0,86.0,289.0,0.0648352210242193,47.0,0.0520486782720825,28.8,32147.759765625,10524.7998046875,25.86000061035156,19274.83594,0.165577993,4.461500168,28641855926.0,3142.470703,137.1073914,1.345160007,1.145514727
2022-07-03,3828.3599999999997,2.835,108.43,1782.7,6.075,2.775,592.0,182.0,83.0,327.0,0.0547667817980318,45.0,0.0024723424723424,28.6,32001.25,10342.9404296875,25.299999237060547,19242.0957,0.117105,4.722000122,28546143503.0,2497.77124,98.8692627,1.361940026,1.087453008
2022-07-04,3829.875,2.82,108.43,1773.3000000000002,6.075,2.77,695.0,242.0,90.0,363.0,0.0852526118375553,64.0,0.0517221602182539,28.4,32403.220703125,10475.25,24.549999237060547,19297.31445,0.146101996,4.695000172,26101973106.0,3233.274658,114.2301941,1.361819983,1.086484075
2022-07-05,3831.39,2.93,99.5,1763.9,5.785,2.82,677.0,236.0,108.0,333.0,0.0809826410108379,13.0,0.1809455128205128,28.2,32827.0,10564.51953125,24.350000381469727,20225.35352,0.127532005,4.609833399666667,24375896406.0,2636.093018,94.57089996,1.365879973,1.080943386
2022-07-06,3845.08,3.01,98.53,1736.5,5.85,2.87,663.0,249.0,88.0,326.0,0.0734946332327284,57.0,0.0373072833599149,27.8,33160.828125,10616.2001953125,25.540000915527344,20194.61914,0.080513,4.439499855,40770974039.0,1814.04834,63.90550995,1.373999953,1.069862008
2022-07-07,3902.62,3.09,102.73,1739.7,5.9625,2.96,730.0,254.0,99.0,377.0,0.0804067129835537,59.0,0.0643727529532614,27.4,32513.939453125,10353.169921875,26.09000015258789,20547.81445,0.070620999,3.582000017,25814972520.0,1237.593384,52.14289474,1.40023005,1.016983628
2022-07-08,3899.38,3.0566666666666666,101.53,1742.3,6.235,2.9633333333333334,260.0,113.0,28.0,119.0,0.0885693134026467,7.0,0.0095238095238095,27.0,33715.37109375,11114.150390625,23.530000686645508,21637.1543,0.068939999,3.533999999333333,15886817043.0,1699.35083,61.10230637,1.382120013,1.017087102
2022-07-09,3884.3966666666665,3.0233333333333334,101.53,1738.7666666666667,6.235,2.966666666666667,70.0,34.0,2.0,34.0,0.1354557111444866,55.0,0.0441805555555555,27.285714285714285,33747.859375,11323.330078125,22.520000457763672,21716.82813,0.061104,3.437999964,35239757134.0,1629.906372,57.41590118,1.405089974,0.999570191
2022-07-10,3869.4133333333334,2.99,101.53,1735.2333333333333,6.235,2.97,447.0,170.0,57.0,220.0,0.0909564753748199,43.0,0.0905855123558612,27.571428571428573,33536.69921875,11196.2197265625,23.729999542236328,21591.08008,0.062408999,3.412499905,29227315390.0,1332.516968,52.86693954,1.4066550135,0.9962256254999999
2022-07-11,3854.43,2.96,101.21,1731.7,6.29,3.07,743.0,271.0,105.0,367.0,0.069461181709483,52.0,0.0665351488788988,27.857142857142858,33592.921875,11358.41015625,24.540000915527344,20856.35352,0.111299001,3.629499912,53510852236.0,1568.591309,67.65226746,1.408220053,0.99288106
2022-07-12,3818.8,2.91,93.31,1724.8,5.865,3.21,698.0,252.0,88.0,358.0,0.0761000698070898,48.0,0.0255554353054353,28.428571428571427,33553.828125,11183.66015625,24.11000061035156,19970.47461,0.095783003,3.855499983,19675404389.0,1232.4375,77.03605652,1.358710051,1.046901107
2022-07-13,3801.78,2.96,93.83,1735.5,5.9525,3.16,715.0,254.0,102.0,359.0,0.0694075435374607,48.0,0.0731649130190796,29.0,33546.3203125,11144.9599609375,23.93000030517578,19325.97266,0.061953001,3.325500011,33042430345.0,1113.587158,49.56312561,1.407009959,1.003270626
2022-07-14,3790.38,2.93,92.83,1705.8,6.01,3.12,658.0,217.0,101.0,340.0,0.0533255215972261,50.0,0.0263108044733044,29.57142857142857,33745.69140625,11146.0595703125,23.1200008392334,20211.4668,0.062394001,3.210500002,31158743333.0,1191.526245,51.21880722,1.40260005,1.002566576
2022-07-15,3863.16,2.94,94.57,1703.6,6.0375,3.1233333333333335,661.0,246.0,91.0,324.0,0.0852181007050641,50.0,0.0371481481481481,30.142857142857142,33700.28125,11024.509765625,22.36000061035156,20573.15625,0.063042,3.234499931,25905575359.0,1233.12915,51.79806519,1.40139752625,1.0043329
2022-07-16,3852.39,2.95,94.57,1705.8,6.0375,3.1266666666666665,562.0,191.0,72.0,300.0,0.075523237027511,21.0,0.0576521164021164,30.714285714285715,34098.1015625,11174.41015625,21.290000915527344,20834.10352,0.064280003,3.272333304,24302954056.0,1352.626465,55.12516403,1.3989924787499999,1.0078655479999998
2022-07-17,3841.62,2.96,94.57,1708.0,6.0375,3.13,623.0,217.0,69.0,338.0,0.0875257269736436,16.0,0.0016258192039442,31.0,34194.05859375,11285.3203125,20.350000381469727,21195.04102,0.063106999,3.3101666770000002,22927802083.0,1338.635742,55.72135162,1.397789955,1.009631872
2022-07-18,3830.85,3.01,99.42,1710.2,6.1075,3.18,822.0,268.0,101.0,453.0,0.0669838671425594,41.0,0.0594788917045014,30.75,34347.03125,11226.3603515625,20.5,20781.91211,0.067714997,3.34800005,39974475562.0,1578.717896,58.62628937,1.396900058,1.014517784
2022-07-19,3936.69,3.04,100.74,1710.7,5.9525,3.18,942.0,287.0,109.0,546.0,0.0642210517952409,52.0,0.1015019702519702,30.25,33849.4609375,11049.5,22.209999084472656,22467.84961,0.069013,3.291500092,48765202697.0,1542.97522,57.98419952,1.391379952,1.023133039
2022-07-20,3959.9,2.91,99.88,1700.2,5.9,3.11,1232.0,361.0,129.0,742.0,0.0629112455772129,53.0,0.0774643673936126,29.75,33852.53125,10983.7802734375,21.88999938964844,23393.19141,0.070119999,3.32949996,42932549127.0,1520.200684,57.23776627,1.39297998,1.018278122
2022-07-21,3998.95,2.77,96.35,1713.4,5.735,3.01,890.0,295.0,86.0,509.0,0.0843255141380266,51.0,0.0654086735704382,29.25,34589.76953125,11468.0,20.57999992370605,23233.20117,0.069959998,3.302000046,33631012204.0,1576.749512,58.099823,1.389400005,1.022108197
2022-07-22,3961.63,2.783333333333333,94.7,1727.4,5.6425,3.03,749.0,255.0,72.0,422.0,0.0805285938610788,46.0,0.0305749654934437,28.75,34395.01171875,11482.4501953125,19.84000015258789,23163.75195,0.067562997,3.348500013,31421555646.0,1537.405151,56.17611313,1.38930001825,1.02158692475
2022-07-23,3963.366666666667,2.796666666666667,94.7,1724.6333333333334,5.6425,3.05,520.0,174.0,69.0,277.0,0.0611326999513383,13.0,0.0867521367521367,28.25,34429.87890625,11461.5,19.059999465942383,22706.98438,0.068124004,3.349333365666667,24021799169.0,1549.297485,56.42631912,1.38910004475,1.02054438025
2022-07-24,3965.1033333333335,2.81,94.7,1721.8666666666666,5.6425,3.07,580.0,194.0,56.0,330.0,0.0828292762930886,10.0,0.1122619047619047,28.0,33947.1015625,11239.9404296875,20.75,22465.50977,0.067723997,3.3501667183333335,23565495303.0,1599.476685,58.48570251,1.389000058,1.020023108
2022-07-25,3966.84,2.81,96.7,1719.1,5.8375,3.06,699.0,239.0,85.0,375.0,0.0789696862772685,44.0,0.0535637011347238,28.0,33596.33984375,11014.8896484375,22.170000076293945,22607.15625,0.062306002,3.351000071,35574561406.0,1445.383423,54.36627579,1.386029959,1.022494912
2022-07-26,3921.05,2.78,94.98,1717.7,6.0075,3.0,708.0,247.0,95.0,367.0,0.0759723435881531,51.0,0.0217364824717765,28.0,33597.921875,10958.5498046875,22.68000030517578,21361.12109,0.062512003,3.382499933,28624673855.0,1441.806763,53.79017258,1.389000058,1.012955785
2022-07-27,4023.61,2.68,97.26,1719.1,6.03,2.93,719.0,238.0,77.0,404.0,0.0646074605813909,44.0,0.0700457497048406,28.0,33781.48046875,11082.0,22.290000915527344,21244.16992,0.067020997,3.429500103,31758955233.0,1636.232666,58.95100403,1.381700039,1.020929098
2022-07-28,4072.43,2.67,96.42,1750.3,6.19,2.98,807.0,267.0,80.0,461.0,0.0754319695919031,47.0,-0.0034587977034785,28.0,33476.4609375,11004.6201171875,22.82999992370605,22933.64063,0.069108002,3.474999905,40212386158.0,1725.46814,63.46399689,1.379099965,1.019232869
2022-07-29,4130.29,2.6466666666666665,98.62,1771.5,6.2,2.98,705.0,230.0,89.0,386.0,0.0841184916510841,40.0,0.0554975799663299,28.0,34005.0390625,11143.740234375,25.0,23845.21289,0.068908997,3.584000111,35887249746.0,1727.406982,60.92249298,1.3796999752499999,1.0196308492500001
2022-07-30,4126.403333333334,2.6233333333333335,98.62,1773.5333333333333,6.2,2.98,659.0,238.0,74.0,347.0,0.0798353354926219,16.0,0.0728246001683501,28.0,34108.640625,11256.8095703125,22.549999237060547,23796.81836,0.069643997,3.759100056,28148218301.0,1695.969482,60.44015121,1.38089999575,1.02042680975
2022-07-31,4122.516666666666,2.6,98.62,1775.5666666666666,6.2,2.98,647.0,220.0,68.0,359.0,0.0893970018424368,13.0,0.145048285048285,28.0,33966.3515625,11170.8896484375,21.13999938964844,23652.07031,0.068272002,3.934200001,23553591896.0,1681.517334,59.90950775,1.381500006,1.02082479
2022-08-01,4118.63,2.75,93.89,1777.6,6.0975,3.09,710.0,266.0,73.0,371.0,0.0937745831046887,1.0,-0.2916666666666667,34.0,33202.21875,10810.5302734375,22.82999992370605,23336.71875,0.151953995,4.109299946,28066355845.0,3091.972656,130.1374817,1.3688600066666667,1.0619817573333334
2022-08-02,4091.19,2.73,94.42,1779.7,5.9425,3.14,704.0,231.0,84.0,389.0,0.0800934510222634,55.0,0.066567624294897,46.0,32920.4609375,10705.41015625,22.6200008392334,23308.43359,0.158405006,4.459499836,33079398868.0,3122.608643,133.9912415,1.343580008,1.144295692
2022-08-03,4155.17,2.68,90.66,1766.1,5.9625,3.11,684.0,242.0,86.0,356.0,0.0715444198832356,47.0,0.0961561972306653,58.0,32757.5390625,10546.0302734375,22.420000076293945,22981.30273,0.117028996,4.700500011,25776583476.0,2576.747559,100.6176453,1.361829996,1.086531281
2022-08-04,4151.94,2.83,88.54,1796.2,6.0625,3.29,605.0,197.0,76.0,332.0,0.0702831922220942,50.0,0.0423116883116883,70.0,32849.73828125,10547.1103515625,21.479999542236328,22848.21484,0.142548993,4.71999979,27215995394.0,3192.073975,110.8820648,1.3703966536666667,1.0754272536666667
2022-08-05,4145.19,2.81,89.01,1780.5,6.1,3.2933333333333334,499.0,170.0,42.0,287.0,0.0705601808475055,14.0,0.070766723356009,82.0,33376.48046875,10709.3701171875,20.06999969482422,22626.83398,0.124206997,4.632833162666667,36763041910.0,2517.459961,93.9764328,1.387529969,1.053219199
2022-08-06,4143.48,2.79,89.01,1785.1,6.1,3.2966666666666664,535.0,188.0,51.0,296.0,0.0835277900187764,50.0,0.0886945707070707,78.21428571428571,33027.48828125,10476.1201171875,21.96999931335449,23291.42383,0.079438999,4.458499908,30242059107.0,1793.572266,61.54667664,1.376160026,1.071765423
2022-08-07,4141.77,2.77,89.01,1789.7,6.1,3.3,592.0,203.0,71.0,318.0,0.0711323942652067,47.0,0.0320714746246661,74.42857142857143,33203.9296875,10497.8603515625,20.8700008392334,22963.50586,0.069256999,3.532000065,49899834488.0,1222.506226,51.56495285,1.3772050144999999,1.045764208
2022-08-08,4140.06,2.8,90.76,1794.3,6.0725,3.33,882.0,324.0,94.0,465.0,0.0771761562217495,47.0,0.0793003489812,70.64285714285714,33241.55859375,10353.23046875,21.649999618530277,23179.52734,0.070055,3.587500095,28575544847.0,1775.516113,62.59212875,1.378250003,1.019762993
2022-08-09,4122.47,2.78,90.5,1801.5,6.14,3.26,664.0,249.0,91.0,324.0,0.0723124671286851,57.0,0.0764775258854206,63.07142857142857,32875.7109375,10213.2900390625,22.13999938964844,23811.48438,0.060977001,3.536000013,32194477850.0,1635.347656,58.00325775,1.403849959,1.00120151
2022-08-10,4210.24,2.87,91.93,1803.3,6.185,3.25,737.0,233.0,81.0,423.0,0.0719022340835336,18.0,0.1080235222596333,55.5,33220.80078125,10478.08984375,21.440000534057617,23162.89844,0.061678,3.592499971,16437423167.0,1315.500488,52.79837418,1.4030199843333333,1.0014221666666667
2022-08-11,4207.27,2.84,93.53,1796.8,6.2775,3.26,809.0,281.0,89.0,439.0,0.078815849378857,46.0,0.0398054300771692,47.92857142857143,33147.25,10466.48046875,21.670000076293945,23948.3457,0.088409998,3.705499887,118992000000.0,1332.835571,57.39180374,1.401360035,1.00186348
2022-08-12,4280.15,2.8233333333333333,91.46,1805.2,6.4225,3.25,602.0,209.0,70.0,323.0,0.081795010411523,56.0,0.0446716688569367,40.35714285714286,33136.37109375,10386.98046875,22.899999618530277,23957.20313,0.098540001,3.880500078,20496603770.0,1281.116333,78.38986969,1.355170012,1.051325798
2022-08-13,4285.8133333333335,2.8066666666666666,91.46,1799.4333333333334,6.4225,3.2399999999999998,567.0,189.0,62.0,316.0,0.0743531561418818,16.0,0.1414097222222222,32.785714285714285,33269.76953125,10458.759765625,22.01000022888184,24402.1875,0.072839998,3.7966667016666666,22987346289.0,1981.336548,63.75352859,1.3628849985,1.0384833814999999
2022-08-14,4291.4766666666665,2.79,91.46,1793.6666666666667,6.4225,3.23,589.0,219.0,65.0,305.0,0.0897954178819293,10.0,0.0620833333333333,29.0,32930.078125,10305.240234375,22.459999084472656,24429.05664,0.081687003,3.712833325333333,22994133555.0,1936.802002,63.30875778,1.370599985,1.025640965
2022-08-15,4297.14,2.82,88.85,1787.9,6.2825,3.26,720.0,241.0,77.0,402.0,0.0663802961760163,41.0,0.0396031306092281,28.916666666666668,33630.609375,10569.2900390625,21.1299991607666,24318.31641,0.076719999,3.628999949,35123501685.0,1904.228149,60.82551575,1.378119946,1.016198158
2022-08-16,4305.2,2.89,86.16,1779.4,6.1025,3.27,696.0,255.0,81.0,361.0,0.0767687938149514,39.0,0.0350480537980538,28.75,33517.6484375,10635.650390625,21.96999931335449,24126.13672,0.086963996,3.636499882,27753685646.0,1878.139404,61.34233856,1.378600001,1.01706636
2022-08-17,4274.04,2.88,87.69,1766.5,6.12,3.24,661.0,224.0,76.0,362.0,0.0716458367586712,48.0,0.0132286405723905,28.583333333333332,33704.1015625,10742.6298828125,20.57999992370605,23881.31641,0.080154002,3.59800005,30931623076.0,1832.999634,60.37415695,1.381399989,1.018018961
2022-08-18,4283.74,2.98,90.11,1761.1,6.1575,3.26,586.0,190.0,76.0,320.0,0.0669643108390708,36.0,0.0694892042114264,28.416666666666668,33973.01171875,10931.669921875,21.09000015258789,23341.03906,0.075079001,3.646500111,23747613147.0,1847.007813,60.04568863,1.385499954,1.008990049
2022-08-19,4228.48,2.9966666666666666,90.44,1753.0,6.2325,3.28,859.0,230.0,105.0,524.0,0.0614861765110082,38.0,-0.0138574039264828,28.25,34189.96875,11001.099609375,18.82999992370605,23213.3125,0.067938998,3.683500051,40509610260.0,1612.987305,54.03162766,1.3871499597499999,1.00762313575
2022-08-20,4198.316666666667,3.013333333333333,90.44,1748.2,6.2325,3.3,608.0,185.0,75.0,348.0,0.0693275125748398,12.0,0.0534722222222222,28.083333333333332,34302.609375,11079.16015625,18.350000381469727,20872.8418,0.069540001,3.679166714,27595671000.0,1577.003784,54.18755341,1.39044997125,1.00488930925
2022-08-21,4168.153333333333,3.03,90.44,1743.3999999999999,6.2325,3.32,522.0,172.0,65.0,285.0,0.0805271922495342,8.0,0.11875,28.0,33910.8515625,11095.1103515625,19.36000061035156,21160.39258,0.069448002,3.674833377,23102307723.0,1619.31897,55.49202728,1.392099977,1.003522396
2022-08-22,4137.99,3.05,90.36,1738.6,6.29,3.29,626.0,243.0,65.0,318.0,0.0949458353166919,46.0,0.0484948344730953,28.0,33296.9609375,10957.009765625,20.34000015258789,21531.46289,0.068391003,3.67050004,31666498758.0,1622.505859,57.25567627,1.396999955,0.993946791
2022-08-23,4128.73,3.11,93.74,1751.5,6.5525,3.35,613.0,195.0,74.0,344.0,0.0631697393956264,44.0,0.1274042781713236,28.0,33044.55859375,10852.26953125,20.520000457763672,21401.04492,0.068769999,3.70449996,31878280659.0,1662.769897,57.07943344,1.392650008,0.996690989
2022-08-24,4140.77,3.03,94.89,1752.0,6.5725,3.33,545.0,199.0,50.0,296.0,0.0831908891661103,45.0,0.1036745230078563,28.0,33375.48828125,11140.4296875,19.850000381469727,21526.45508,0.067989998,3.66050005,31962253368.0,1657.059204,56.47816849,1.393599987,0.996909559
2022-08-25,4199.12,3.04,92.52,1761.8,6.5,3.36,437.0,153.0,57.0,227.0,0.0785259701735674,43.0,0.0462802443035001,28.0,33629.55859375,11364.41015625,19.809999465942383,21395.45898,0.069094002,3.710500002,31028679593.0,1696.457031,56.79257584,1.389199972,0.997128308
2022-08-26,4057.66,3.066666666666667,93.06,1740.6,6.6425,3.3833333333333333,591.0,182.0,75.0,334.0,0.0658063511316736,42.0,0.0326936026936027,28.0,33733.9609375,11334.26953125,19.200000762939453,21596.08594,0.063571997,3.711499929,42326789564.0,1507.782837,52.74444962,1.3912149667499998,0.99631318475
2022-08-27,4048.6433333333334,3.0933333333333333,93.06,1743.6333333333332,6.6425,3.4066666666666667,561.0,159.0,69.0,334.0,0.0526621439829211,13.0,-0.0721688034188034,28.0,33743.83984375,11313.3603515625,19.07999992370605,20262.48047,0.063587002,3.6831665829999998,30116729776.0,1491.39502,53.05023956,1.39524495625,0.99468293825
2022-08-28,4039.6266666666666,3.12,93.06,1746.6666666666667,6.6425,3.43,535.0,175.0,62.0,298.0,0.0685106719114442,15.0,0.0768602693602693,28.0,33949.41015625,11512.41015625,18.729999542236328,20041.03516,0.061786,3.654833237,24366810591.0,1430.547363,53.61201859,1.397259951,0.993867815
2022-08-29,4030.61,3.11,97.01,1749.7,6.83,3.48,597.0,189.0,76.0,332.0,0.0664786656748549,41.0,0.0301846865871256,34.142857142857146,33978.078125,11621.7099609375,18.51000022888184,19615.1543,0.063887,3.626499891,32637854078.0,1553.037354,55.77189255,1.395239949,1.001401901
2022-08-30,3986.16,3.15,91.64,1726.9,6.7725,3.5,513.0,158.0,51.0,304.0,0.07030667480428,46.0,0.0618922140661271,46.42857142857143,33717.08984375,11393.8095703125,19.940000534057617,20298.61133,0.061524998,3.545000076,34483360283.0,1523.838867,53.05681229,1.397600055,1.002506256
2022-08-31,3955.0,3.26,89.55,1716.9,6.705,3.51,503.0,174.0,63.0,266.0,0.075031740728273,50.0,0.1069115981240981,58.714285714285715,34086.0390625,11584.5498046875,19.399999618530277,19799.58203,0.061330002,3.51850009,33225232872.0,1553.684937,53.85666275,1.398630023,1.003905177
2022-09-01,3966.85,3.2,86.61,1699.6,6.58,3.47,468.0,145.0,67.0,256.0,0.0592043067529178,51.0,0.0984487062145867,71.0,34092.9609375,11816.3203125,17.8700008392334,20050.49805,0.151065007,3.8791667623333335,21294384372.0,3157.751465,131.2983246,1.3806200026666666,1.0499788523333333
2022-09-02,3924.26,3.2325,86.87,1713.0,6.6575,3.505,483.0,135.0,53.0,295.0,0.0636753423940785,53.0,0.0815229223955639,67.57142857142857,34053.94140625,12200.8203125,18.729999542236328,20126.07227,0.159123003,4.600500107,23245887300.0,3239.457031,140.1716003,1.344599962,1.142126203
2022-09-03,3920.2425000000003,3.265,86.87,1710.6,6.6575,3.54,419.0,132.0,59.0,228.0,0.0791318774046436,49.0,0.0812831485408016,60.714285714285715,33926.01171875,12006.9501953125,18.32999992370605,19969.71875,0.121587999,4.56400013,32284121034.0,2729.783447,106.9420929,1.365170002,1.089823246
2022-09-04,3916.2250000000004,3.2975000000000003,86.87,1708.2,6.6575,3.575,391.0,115.0,50.0,226.0,0.0655377070026792,14.0,0.0847808441558441,57.285714285714285,33891.01953125,11887.4501953125,19.43000030517578,19832.4707,0.144302994,4.3784999849999995,16050772496.0,3261.91626,112.7772751,1.377460003,1.073201537
2022-09-05,3912.2075,3.33,86.87,1705.8000000000002,6.6575,3.61,518.0,180.0,68.0,270.0,0.0842225209157607,50.0,0.0372424242424242,53.85714285714286,34156.69140625,12113.7900390625,18.65999984741211,19988.78906,0.104823999,4.19299984,63355494961.0,2245.43042,77.95715332,1.389750004,1.056579828
2022-09-06,3908.19,3.27,86.88,1703.4,6.76,3.6,645.0,181.0,82.0,382.0,0.058852007920661,56.0,0.0622242192331478,50.42857142857143,33949.01171875,11910.51953125,19.6299991607666,19817.72461,0.079336002,4.388999939,21692004719.0,1789.82605,60.2159729,1.38251996,1.061920524
2022-09-07,3979.87,3.29,81.25,1718.2,6.71,3.6,670.0,237.0,80.0,354.0,0.0758385033577133,18.0,0.1085991863075196,43.57142857142857,33699.87890625,11789.580078125,20.709999084472656,18837.68359,0.069512002,4.123499949666666,29641127858.0,1216.978271,54.16061783,1.3811132906666668,1.048218489
2022-09-08,4006.18,3.33,82.46,1710.6,6.685,3.67,608.0,194.0,82.0,332.0,0.0651436935371625,53.0,0.0619928507900205,36.714285714285715,33869.26953125,11718.1201171875,20.530000686645508,19289.94141,0.069124997,3.592499971,23555719219.0,1703.025024,59.25999832,1.378299952,1.020814419
2022-09-09,4067.36,3.3433333333333333,85.75,1718.8,6.85,3.68,698.0,238.0,97.0,363.0,0.075785344921448,50.0,0.0380119408369408,29.85714285714286,34245.9296875,11891.7900390625,20.34000015258789,19328.14063,0.064018004,3.58100009,48469528171.0,1719.085449,61.23288345,1.3969666166666668,1.0050433676666666
2022-09-10,4081.71,3.356666666666667,85.75,1722.8,6.85,3.69,357.0,123.0,42.0,192.0,0.0773195986547577,14.0,0.0698051948051948,23.0,34089.26953125,11960.150390625,18.90999984741211,21376.91211,0.062155999,3.6612499955,16837262532.0,1322.604248,53.91003799,1.434299946,0.973501265
2022-09-11,4096.0599999999995,3.37,85.75,1726.8,6.85,3.7,383.0,120.0,46.0,217.0,0.0754566824619976,65.0,0.0267291936458603,23.23076923076923,34128.05078125,12070.58984375,18.229999542236328,21678.54297,0.074288003,3.741499901,102905000000.0,1100.1698,50.65857697,1.397950053,1.008084774
2022-09-12,4110.41,3.42,86.86,1730.8,6.96,3.92,673.0,230.0,74.0,370.0,0.0786740584868914,44.0,0.0688085809392627,23.46153846153846,33696.8515625,11855.830078125,20.170000076293945,21770.14844,0.096662,3.875999928,20328426366.0,1264.28479,76.33456421,1.352699995,1.055966139
2022-09-13,3932.69,3.41,86.25,1707.1,6.9275,3.95,667.0,194.0,93.0,380.0,0.0553374936230606,63.0,0.0560275515930277,23.923076923076923,33826.69140625,11787.26953125,20.020000457763672,22371.48047,0.060129002,3.58100009,51091116622.0,1580.787964,59.10230255,1.405599952,0.998203278
2022-09-14,3946.01,3.45,87.36,1698.2,6.8225,4.0,546.0,203.0,61.0,282.0,0.0745384474091248,63.0,0.0896991170205456,24.384615384615383,33129.58984375,11492.2998046875,22.8700008392334,20184.55469,0.061172999,3.54550004,37872380889.0,1634.755005,60.14519119,1.405400038,0.998402536
2022-09-15,3901.35,3.45,83.9,1666.8,6.775,3.96,574.0,234.0,84.0,257.0,0.0757984608133987,55.0,0.0889488499715772,24.846153846153847,33045.08984375,11507.0703125,22.290000915527344,20242.28906,0.058791,3.523499966,36389011503.0,1471.693481,56.35026169,1.409199953,0.998831332
2022-09-16,3873.33,3.4633333333333334,84.76,1672.8,6.7725,3.9899999999999998,547.0,208.0,62.0,277.0,0.0852032506380573,48.0,0.0383210828523328,25.307692307692307,33153.91015625,11590.400390625,21.13999938964844,19704.00586,0.060423002,3.561000109,30123362273.0,1432.447754,55.84426117,1.40829995275,0.9996822329999999
2022-09-17,3882.1833333333334,3.476666666666667,84.76,1671.0666666666666,6.7725,4.02,467.0,163.0,50.0,254.0,0.0763199896750485,17.0,0.1531022408963585,25.76923076923077,32816.921875,11394.9404296875,21.670000076293945,19777.0332,0.062210001,3.559833368,24957448100.0,1469.741699,57.81655502,1.40649995225,1.001384035
2022-09-18,3891.0366666666664,3.49,84.76,1669.3333333333333,6.7725,4.05,464.0,158.0,69.0,237.0,0.0664340306285349,16.0,0.0718966879681165,26.0,32889.08984375,11466.98046875,20.950000762939453,20127.23438,0.057519998,3.558666627,31254779144.0,1335.329102,52.84428406,1.405599952,1.002234936
2022-09-19,3899.89,3.57,85.36,1667.6,6.7825,4.03,758.0,247.0,83.0,429.0,0.0721454946729626,46.0,0.0384872600225861,26.0,32656.69921875,11455.5400390625,20.700000762939453,19418.57227,0.058612,3.557499886,40177002624.0,1377.541382,52.8748703,1.407420039,1.002958775
2022-09-20,3855.93,3.51,83.94,1661.0,6.92,4.08,690.0,224.0,78.0,388.0,0.0696899438004963,55.0,0.0830596877869605,26.0,32661.83984375,11379.48046875,20.57999992370605,19545.5918,0.058417,3.548000097,36791346508.0,1324.388184,52.36106491,1.410169959,0.997078538
2022-09-21,3789.93,3.7,82.94,1665.8,6.855,4.08,622.0,209.0,66.0,348.0,0.0672671988692683,58.0,0.0329908744671675,26.0,32661.83984375,11379.48046875,20.57999992370605,18891.2832,0.057404,3.512000084,46363793975.0,1252.607788,51.23618317,1.418400049,0.983071506
2022-09-22,3757.99,3.69,83.49,1671.4,6.8825,4.15,523.0,188.0,72.0,263.0,0.0725320553818317,48.0,0.0776901379870129,26.0,32661.83984375,11379.48046875,20.57999992370605,18534.65039,0.059599001,3.498500109,41135767926.0,1327.680176,53.51061249,1.417940021,0.984155059
2022-09-23,3693.23,3.7533333333333334,78.74,1645.3,6.7675,4.156666666666667,524.0,166.0,75.0,283.0,0.0526027448160876,45.0,0.0549397546897546,26.0,32661.83984375,11379.48046875,20.57999992370605,19412.40039,0.063336,3.371500015,38896078052.0,1328.259521,55.08971405,1.42097502975,0.9803643675
2022-09-24,3680.5,3.8166666666666664,78.74,1638.0666666666666,6.7675,4.163333333333333,445.0,149.0,49.0,247.0,0.0712683459967519,17.0,0.165649138443256,26.0,32661.83984375,11379.48046875,20.57999992370605,19296.99023,0.063234001,3.352166652666667,26149643168.0,1317.993286,53.51929855,1.42704504725,0.9727829845
2022-09-25,3667.77,3.88,78.74,1630.8333333333333,6.7675,4.17,401.0,115.0,62.0,224.0,0.054822529403265,17.0,0.0981020817417876,26.0,32661.83984375,11379.48046875,20.57999992370605,18936.31055,0.061152,3.3328332903333333,23359966112.0,1294.216797,52.63199997,1.430080056,0.968992293
2022-09-26,3655.04,3.97,76.71,1623.6,6.6625,4.16,564.0,174.0,65.0,325.0,0.0580642382830357,49.0,-0.0058149829195747,27.133333333333333,32661.83984375,11379.48046875,20.57999992370605,18803.90039,0.061089002,3.313499928,44148798321.0,1335.32019,53.43206406,1.436259985,0.96237123
2022-09-27,3647.29,3.72,78.5,1626.5,6.675,3.99,734.0,219.0,79.0,436.0,0.0702200822124187,55.0,0.0355416174734356,29.4,32661.83984375,11379.48046875,20.57999992370605,19221.83984,0.060609002,3.322999954,58571439619.0,1330.127686,52.73725891,1.438680053,0.959619164
2022-09-28,3719.04,3.76,82.15,1670.0,6.705,3.98,616.0,203.0,86.0,327.0,0.058841283391021,53.0,0.0099064516458384,31.666666666666664,32661.83984375,11379.48046875,20.57999992370605,19104.62109,0.060623001,3.381999969,53071298734.0,1337.410889,53.3084259,1.436439991,0.970817208
