Date,Day,Movement0D,Movement1D,Movement1W,Movement1M,Movement3M,Movement6M,Movement9M,Movement12M,BitcoinDate,Bitcoin1D,Bitcoin1W,Bitcoin1M,Bitcoin3M,Bitcoin6M,Bitcoin9M,Bitcoin12M,BitcoinCloseDate,BitcoinClose1W,BitcoinClose1M,BitcoinClose3M,BitcoinClose6M,BitcoinClose9M,BitcoinClose12M,BitcoinVolumeDate,BitcoinVolume1W,BitcoinVolume1M,BitcoinVolume3M,BitcoinVolume6M,BitcoinVolume9M,BitcoinVolume12M,SPYDate,SPY1W,SPY1M,SPY3M,SPY6M,SPY9M,SPY12M,CLDate,CL1W,CL1M,CL3M,CL6M,CL9M,CL12M,CornDate,Corn1W,Corn1M,Corn3M,Corn6M,Corn9M,Corn12M,WheatDate,Wheat1W,Wheat1M,Wheat3M,Wheat6M,Wheat9M,Wheat12M,Soybeans,Soybeans1W,Soybeans1M,Soybeans3M,Soybeans6M,Soybeans9M,Soybeans12M,GoldDate,Gold1W,Gold1M,Gold3M,Gold6M,Gold9M,Gold12M,CopperDate,Copper1W,Copper1M,Copper3M,Copper6M,Copper9M,Copper12M,sgdusdDate,sgdusd1W,sgdusd1M,sgdusd3M,sgdusd6M,sgdusd9M,sgdusd12M,Sentiment,ETHDate,DOGEDate,LTCDate,UST1YDate,UST10YDate,EuroDate,All_Twitter_Posts,Positive_Tweets,Negative_Tweet,Neutral_Tweets,Tweet_Average_Sentiment,News_Article_Count,News_Sentiment,Crypto_Global_Ranking
09-12-2022,Friday,1,1,1,0,0,0,0,0,17232.14844,16847.34961,17168.00195,20600.67188,19328.14063,31151.48047,39335.57031,50667.64844,17133.15234,16967.13281,18541.27148,21381.15234,30214.35547,41143.92969,50504.79688,20328426366,22895392882,1.19E+11,48469528171,30242059107,39616916192,28479699446,3954.169922,4087.139893,3817.02002,4022.939941,4147.120117,4288.140137,4690.859863,71.84999847,80.40000153,91.87000275,82.80000305,119.7900009,95.23000336,71.86000061,631.5,661.75,675.75,678.75,757,756.75,585,712.75,767.5,847.75,810,1073,1157.25,799.25,1484.25,1466,1440.75,1481,1729.25,1661,1252.25,1794.900024,1768.699951,1703.199951,1719.199951,1844.800049,1922.400024,1789.900024,3.880000114,3.782999992,3.658499956,3.578999996,4.434999943,4.492499828,4.339000225,0.739262223,0.735672772,0.71359247,0.712326825,0.727802038,0.732600749,0.732536316,-0.15,1713.765259,0.063905001,61.36201477,0.0473,0.0358,1.012955785,411,132,56,224,0.068845386,52,0.062408945,41.5
10-12-2022,Saturday,0,1,1,0,0,0,0,0,17188.93229,16975.61589,17101.5625,19915.03516,20142.14323,30839.41341,39937.32812,50595.1263,17157.58073,17007.64193,17654.44108,21710.91797,30180.23633,41079.7461,49560.57162,20091478024,21776830297,1.13667E+11,49050381769,27392040978,33747811159,28854325381,3949.209961,4071.483236,3814.993327,4043.183268,4131.963379,4307.130046,4690.906575,71.82999929,80.75666809,90.77000173,83.95000203,120.6700007,95.26666769,72.07999929,632.5,657.9166667,672.8333333,682.5833333,759.5,747.8333333,585.25,719.5,761.6666667,841.5833333,824.1666667,1074.083333,1121.833333,797.3333333,1484,1454.666667,1442,1480.833333,1733.166667,1657.083333,1254.916667,1792.366699,1779.799967,1704.599975,1721.933309,1845.233358,1926.233357,1787.766683,3.867000103,3.779666662,3.664499998,3.570833365,4.436666648,4.54583327,4.350500107,0.739076555,0.73677822,0.714172701,0.713320414,0.727421244,0.733821571,0.733169357,-0.153333333,1294.906372,0.059881002,52.22134781,0.0474,0.036,0.970798433,382,141,48,193,0.070414583,53,0.069840328,38.9
11-12-2022,Sunday,0,1,1,0,0,0,0,0,17145.71615,17103.88216,17035.12304,19229.39844,20956.14584,30527.34636,40539.08594,50522.60417,17182.00911,17048.15104,16767.61067,22040.68359,30146.11719,41015.5625,48616.34635,19854529683,20658267712,1.08333E+11,49631235367,24542022848,27878706126,29228951316,3944.25,4055.826579,3812.966634,4063.426595,4116.80664,4326.119954,4690.953288,71.8100001,81.11333466,89.67000071,85.10000102,121.5500005,95.30333201,72.29999796,633.5,654.0833333,669.9166667,686.4166667,762,738.9166667,585.5,726.25,755.8333333,835.4166667,838.3333333,1075.166667,1086.416667,795.4166667,1483.75,1443.333333,1443.25,1480.666667,1737.083333,1653.166667,1257.583333,1789.833374,1790.899984,1706,1724.666666,1845.666667,1930.066691,1785.633341,3.854000091,3.776333332,3.67050004,3.562666734,4.438333352,4.599166711,4.361999988,0.738890886,0.737883667,0.714752933,0.714314004,0.72704045,0.735042394,0.733802398,-0.156666667,1255.268311,0.088039003,59.85555267,0.0475,0.0361,1.011510104,432,146,58,228,0.076346149,17,-0.001782531,37.6
12-12-2022,Monday,0,0,1,0,0,0,0,0,17102.5,17232.14844,16968.68359,18543.76172,21770.14844,30215.2793,41140.84375,50450.08203,17206.4375,17088.66016,15880.78027,22370.44922,30111.99805,40951.37891,47672.12109,19617581341,19539705127,1.03E+11,50212088965,21692004719,22009601093,29603577251,3939.290039,4040.169922,3810.939941,4083.669922,4101.649902,4345.109863,4691,71.79000092,81.47000122,88.56999969,86.25,122.4300003,95.33999634,72.51999664,634.5,650.25,667,690.25,764.5,730,585.75,733,750,829.25,852.5,1076.25,1051,793.5,1483.5,1432,1444.5,1480.5,1741,1649.25,1260.25,1787.300049,1802,1707.400024,1727.400024,1846.099976,1933.900024,1783.5,3.84100008,3.773000002,3.676500082,3.554500103,4.440000057,4.652500153,4.37349987,0.738705218,0.738989115,0.715333164,0.715307593,0.726659656,0.736263216,0.734435439,-0.16,1274.619019,0.090258002,76.2215271,0.0464,0.0351,1.052221775,521,168,60,293,0.060926142,46,0.01930187,36.3
13-12-2022,Tuesday,0,1,1,1,0,0,0,0,17206.44141,17102.5,17128.89453,15883.1582,22371.48047,30110.33008,40944.83984,47642.14453,17781.31836,16974.82617,17586.77148,20296.70703,29083.80469,41801.15625,47243.30469,26634741631,22209086834,83202283721,51091116622,29867476527,34421564942,30966005122,4069.379883,4052.02002,3859.889893,4037.120117,3974.389893,4407.339844,4687.640137,73.29000092,79.98999786,85.84999847,88.08999634,121.4599991,103.6200027,70.68000031,642.5,635.5,664.5,721.25,772.25,753.75,588.5,741,730.5,806.75,850,1074.5,1095,769.25,1461.25,1440.5,1464,1556,1770.5,1669.75,1264.25,1780.699951,1795.699951,1708.199951,1720.5,1842.699951,1934.5,1773.800049,3.821000099,3.870500088,3.808000088,3.625499964,4.340000153,4.700500011,4.313000202,0.738317966,0.740559697,0.713572145,0.716691732,0.723316848,0.738945425,0.732869148,-0.16,1320.549194,0.090939999,77.34448242,0.0464,0.0349,1.054173946,599,197,91,311,0.064741906,50,0.082034654,33.7
14-12-2022,Wednesday,0,1,1,1,0,0,0,0,17782.06641,17206.44141,16975.23828,17583.25195,20184.55469,26737.57813,41246.13281,50114.74219,17815.65039,17089.50391,17034.29297,20241.08984,22487.38867,41077.99609,46737.48047,25534481470,19889922369,55871616488,37872380889,68204556440,24615543271,32166727776,4015.540039,3996.629883,3963.719971,3940.72998,3838.149902,4462.399902,4710.299805,75.26999664,77.34999847,86.26999664,87.94000244,120.1900024,105.1299973,72.04000092,644.25,630.75,653.75,709,781,746.5,587.5,728.25,715.75,804.25,853.75,1073,1075,779.25,1479.5,1437.5,1439,1503.75,1751.5,1673,1271,1810.800049,1768.599976,1763.800049,1698.699951,1873.800049,1925.400024,1784.400024,3.838000059,3.786000013,3.917000055,3.557499886,4.239500046,4.699999809,4.322500229,0.742506266,0.737408757,0.722825348,0.711439967,0.718809068,0.737229288,0.73322922,-0.16,1309.328735,0.088514,75.4758606,0.0465,0.0344,1.062665343,587,178,82,328,0.058151749,44,0.061322697,31.1
15-12-2022,Thursday,1,1,1,1,0,0,0,0,17813.64453,17782.06641,17089.50586,16352.02832,20242.28906,22487.98633,41074.10547,46709.82422,17364.86523,16848.12695,16618.19922,19701.21094,22206.79297,42358.80859,46612.63281,20964448341,19675404389,49630243054,36389011503,50913575242,32004652376,34638619079,3958.370117,3933.280029,3977.969971,3932.409912,3763.52002,4469.100098,4642.990234,77.37000275,74.55000305,89.01999664,88.91000366,121.0899963,112.9000015,71.12000275,650.25,626.5,657,681.75,765.75,756.75,583.25,749.75,727.25,813,874,1071,1119.25,785.5,1481,1456,1460,1456,1707.5,1692.75,1246,1801,1769.300049,1762,1685.5,1825,1920.699951,1787,3.857500076,3.818500042,3.84800005,3.572000027,4.199999809,4.681499958,4.269999981,0.742043436,0.735992193,0.727563798,0.711541176,0.717442513,0.736485481,0.731015563,-0.14,1266.353882,0.084721997,72.33547211,0.0461,0.0348,1.067634702,481,157,70,254,0.049805016,42,0.052462929,28.5
16-12-2022,Friday,1,0,1,1,0,0,0,0,17364.54688,17813.64453,16847.34961,16617.48438,19704.00586,22196.73047,42364.37891,48379.75391,16647.48438,17233.47461,16884.61328,19772.58398,22572.83984,42892.95703,48896.72266,24031608960,20496603770,36599436183,30123362273,54912007015,25242943069,36541828520,3890.909912,3947.790039,4006.409912,3880.949951,3764.050049,4493.100098,4636.459961,76.37000275,72.37999725,85.25,85.16000366,119.0699997,108.8499985,70.34999847,653.5,628,657,676.25,767,752.25,590,758.25,721,818.5,846.75,1055,1119.25,787,1473.5,1471,1440,1449,1698,1695.5,1260,1777.900024,1782,1770.800049,1660.400024,1814.099976,1936.599976,1767.400024,3.779000044,3.836999893,3.848999977,3.5,4.137499809,4.684999943,4.260000229,0.735067129,0.737914801,0.728411734,0.709622502,0.718339205,0.737245619,0.729884386,-0.14,1168.259399,0.075942002,66.32679749,0.0462,0.0351,1.064056158,481,168,63,250,0.063263466,49,0.022593527,25.9
17-12-2022,Saturday,1,0,0,0,0,0,0,0,17162.71159,17663.94531,16975.61589,16706.43685,19608.86133,22323.25521,42538.47005,48553.32422,16578.21615,17200.03385,16812.88867,19696.43229,21842.44336,43248.94922,48486.29037,21761430911,20440544635,35708128452,33474575723,47002663228,27176292810,33450602662,3878.536621,3949.916667,3996.546631,3870.603271,3752.093343,4485.393392,4664.016602,75.7466685,72.20333099,85.79666646,85.1766688,118.0400009,110.7233327,70.72666677,652.5,629.1666667,659.75,676.0833333,769.3333333,753.8333333,589.1666667,757.1666667,718.25,822.1666667,850.25,1053.416667,1114.75,777.1666667,1472.333333,1475.416667,1444.916667,1448,1697.583333,1704.416667,1260.666667,1782.466675,1786.300008,1772.733358,1660.866699,1815.799968,1945.599976,1771.933349,3.789666732,3.8513333,3.828666687,3.514166673,4.150333245,4.712833246,4.257000129,0.735357443,0.738363942,0.728881299,0.710228324,0.71944511,0.737044692,0.730661094,-0.146666667,1188.149536,0.079267003,64.95788574,0.0463,0.0354,1.062205275,358,121,49,188,0.071280239,14,0.063721183,23.3
18-12-2022,Sunday,1,0,0,1,0,0,0,0,16960.87631,17514.2461,17103.88216,16795.38933,19513.7168,22449.77995,42712.5612,48726.89453,16508.94792,17166.5931,16741.16406,19620.2806,21112.04687,43604.9414,48075.85807,19491252863,20384485501,34816820720,36825789174,39093319441,29109642550,30359376805,3866.16333,3952.043294,3986.683349,3860.256592,3740.136638,4477.686686,4691.573242,75.12333425,72.02666473,86.34333293,85.19333394,117.0100022,112.596667,71.10333506,651.5,630.3333333,662.5,675.9166667,771.6666667,755.4166667,588.3333333,756.0833333,715.5,825.8333333,853.75,1051.833333,1110.25,767.3333333,1471.166667,1479.833333,1449.833333,1447,1697.166667,1713.333333,1261.333333,1787.033325,1790.600016,1774.666667,1661.333374,1817.499959,1954.599976,1776.466675,3.800333421,3.865666707,3.808333397,3.528333346,4.163166682,4.740666548,4.254000028,0.735647758,0.738813082,0.729350865,0.710834145,0.720551014,0.736843765,0.731437802,-0.153333333,1184.71521,0.078640997,64.55413055,0.0464,0.0357,1.060354392,322,118,34,170,0.099298355,13,0.057967033,22
19-12-2022,Monday,1,0,0,0,0,0,0,0,16759.04102,17364.54688,17232.14844,16884.3418,19418.57227,22576.30469,42886.65234,48900.46484,16439.67969,17133.15234,16669.43945,19544.12891,20381.65039,43960.93359,47665.42578,17221074814,20328426366,33925512989,40177002624,31183975654,31042992291,27268150947,3853.790039,3954.169922,3976.820068,3849.909912,3728.179932,4469.97998,4719.129883,74.5,71.84999847,86.88999939,85.20999908,115.9800034,114.4700012,71.48000336,650.5,631.5,665.25,675.75,774,757,587.5,755,712.75,829.5,857.25,1050.25,1105.75,757.5,1470,1484.25,1454.75,1446,1696.75,1722.25,1262,1791.599976,1794.900024,1776.599976,1661.800049,1819.199951,1963.599976,1781,3.811000109,3.880000114,3.788000107,3.542500019,4.176000118,4.768499851,4.250999928,0.735938072,0.739262223,0.72982043,0.711439967,0.721656919,0.736642838,0.73221451,-0.16,1167.609863,0.071428999,63.34143066,0.0464,0.0369,1.058503509,466,158,52,256,0.073931718,43,0.019373846,21.91666667
20-12-2022,Tuesday,0,0,0,0,0,0,0,0,16441.78711,16759.04102,17102.5,16670.42578,19545.5918,20385.71875,43964.54688,47653.73047,16906.30469,17206.4375,16687.51758,18890.78906,20471.48242,44348.73047,46202.14453,22722096615,19617581341,27868914022,36791346508,27132421514,30574413034,32902725329,3810.469971,3939.290039,3919.26001,3875.22998,3665.899902,4522.910156,4652.5,75.69999695,71.79000092,85.22000122,85.61000061,117.0800018,111.75,71.91999817,647.75,634.5,665,677.75,787.5,748.5,591,747.25,733,818.25,827.75,1078.25,1089.5,770,1461.75,1483.5,1430,1461.75,1712.5,1702,1276.25,1786.5,1787.300049,1763,1659.699951,1853.699951,1953.800049,1804,3.746999979,3.84100008,3.695499897,3.540999889,4.099999905,4.691999912,4.303500175,0.737305462,0.738705218,0.729943037,0.71051991,0.723118067,0.73671335,0.733498096,-0.16,1217.703613,0.074934997,65.74638367,0.046,0.0368,1.061458468,413,126,40,247,0.061963656,48,0.032957542,21.75
21-12-2022,Wednesday,1,1,0,1,0,0,0,0,16904.52734,16441.78711,17206.44141,16687.91211,18891.2832,20594.29492,46821.85156,46707.0625,16817.53516,17781.31836,16697.77734,18547.40039,20710.59766,47128.00391,46880.27734,14882945045,26634741631,26862218609,46363793975,28970212744,36362175703,30961902129,3839.48999,4069.379883,3966.389893,3871.399902,3715.310059,4541.089844,4587.899902,75.98999786,73.29000092,82.08999634,84.25,110.5800018,112.9199982,70.06999969,651.5,642.5,667.5,692,777.5,749,595,750,741,806.75,886.5,1032,1092.75,777.5,1477,1461.25,1419,1476.5,1695,1703,1289.5,1817.400024,1780.699951,1763.300049,1665.5,1835.300049,1932.599976,1796.800049,3.806999922,3.821000099,3.658499956,3.532999992,3.964999914,4.650000095,4.269499779,0.740148664,0.738317966,0.727235734,0.7091344,0.720668793,0.736160219,0.731480718,-0.15,1213.599976,0.073679,65.3914032,0.0464,0.0367,1.062699318,467,139,52,276,0.067997557,50,0.065486905,21.58333333
22-12-2022,Thursday,0,0,0,1,0,0,0,0,16818.38086,16904.52734,17782.06641,16291.22363,18534.65039,20719.41406,47100.4375,46886.07813,16830.3418,17815.65039,15787.28418,19413.55078,19987.0293,47465.73047,48936.61328,16441573050,25534481470,37429485518,41135767926,28574793478,31397059069,27055803928,3853.26001,4015.540039,3956.22998,3782.360107,3733.889893,4602.859863,4594.959961,78.43000031,75.26999664,80.30000305,83.06999969,109.5400009,103.4700012,69.20999908,662,644.25,666.5,683.5,762,746.25,591,766.75,728.25,805.25,896.5,977.25,1047,778.5,1480,1479.5,1427.25,1456.5,1684.25,1662.5,1292,1818.099976,1810.800049,1739,1668.300049,1829.5,1893.5,1791.400024,3.822000027,3.838000059,3.599999905,3.479000092,3.891499996,4.716499805,4.309000015,0.740356863,0.742506266,0.727267444,0.705019712,0.721755922,0.735050857,0.73145932,-0.15,1218.182129,0.076967001,66.15167236,0.0466,0.0375,1.061007977,392,117,66,209,0.053313803,43,0.035095095,21.41666667
23-12-2022,Friday,1,1,0,1,0,0,0,0,16829.64453,16818.38086,17813.64453,15782.30078,19412.40039,19986.60742,47456.89844,48937.09766,16796.95313,17364.86523,16189.76953,19297.63867,21085.87695,47062.66406,48628.51172,15329265213,20964448341,30726828760,38896078052,26188097173,29333883962,24447979559,3815.110107,3958.370117,3965.51001,3727.139893,3774.709961,4624.200195,4650.359863,78.18000031,77.37000275,80.22000122,83.54000092,104.4199982,105.2399979,71.26999664,659.5,650.25,659.5,687,767.25,727,597.5,762,749.75,799,908.75,973.25,1015,796.75,1468.75,1481,1436,1455,1654,1644,1306,1794.300049,1801,1741.699951,1667,1835.5,1918.400024,1786,3.783499956,3.857500076,3.651499987,3.487999916,3.854000092,4.781499863,4.345499992,0.739973366,0.742043436,0.723955691,0.705248475,0.720918179,0.737479448,0.733460486,-0.15,1220.159424,0.077128999,65.77222443,0.0468,0.0377,1.060333014,440,132,49,259,0.063974905,38,0.082860181,21.25
24-12-2022,Saturday,1,0,0,1,0,0,0,0,16852.05615,16821.19678,17701.37012,15885.6228,19260.27539,20261.11768,47358.21094,48859.40918,16777.00831,17185.52002,16295.00391,19278.89697,21122.32178,46681.66699,49167.51856,15434093970,21731238496,31284840477,40209258119,25880519109,30332269748,25391954196,3822.167602,3941.505066,3974.20752,3716.034913,3786.469971,4617.905151,4663.759887,78.61000061,77.12000275,80.43500137,82.46250153,104.3124981,105.7924977,71.70999718,661.875,651.0625,659.0625,683.5625,761.6875,730.0625,598.5,766.8125,751.875,797.1875,900.8125,964,1018.8125,800.6875,1474.0625,1479.125,1434.875,1447.375,1637.5625,1649.6875,1311,1796.575043,1795.225006,1740.399963,1656.075012,1831.75,1922.175018,1791,3.803624988,3.837875068,3.640625,3.452249944,3.824000061,4.768624902,4.359249949,0.74060522,0.740299359,0.724397019,0.703751743,0.720653505,0.737948373,0.733689398,-0.1375,1221.14856,0.077647999,65.7747879,0.0471,0.038,1.062482159,332,107,40,185,0.07117612,15,0.087222222,21.08333333
25-12-2022,Sunday,1,1,0,1,0,0,0,0,16874.46778,16824.0127,17589.09571,15988.94482,19108.15039,20535.62793,47259.52344,48781.72071,16757.06348,17006.17481,16400.23828,19260.15528,21158.7666,46300.66992,49706.52539,15538922726,22498028651,31842852194,41522438187,25572941046,31330655534,26335928834,3829.225097,3924.640015,3982.905029,3704.929932,3798.229981,4611.610108,4677.159912,79.04000092,76.87000275,80.65000153,81.38500214,104.2049981,106.3449974,72.14999771,664.25,651.875,658.625,680.125,756.125,733.125,599.5,771.625,754,795.375,892.875,954.75,1022.625,804.625,1479.375,1477.25,1433.75,1439.75,1621.125,1655.375,1316,1798.850037,1789.450012,1739.099976,1645.150025,1828,1925.950012,1796,3.823750019,3.81825006,3.629750014,3.416499973,3.79400003,4.755749941,4.372999907,0.741237074,0.738555283,0.724838347,0.702255011,0.72038883,0.738417298,0.733918309,-0.125,1218.962036,0.075952001,69.20626831,0.0473,0.0382,1.064631303,362,115,41,206,0.080475759,16,-0.070044192,21
26-12-2022,Monday,1,1,0,1,0,0,0,0,16896.8794,16826.82861,17476.82129,16092.26685,18956.02539,20810.13819,47160.83594,48704.03223,16737.11866,16826.82959,16505.47266,19241.41358,21195.21143,45919.67285,50245.53223,15643751483,23264818805,32400863911,42835618254,25265362982,32329041320,27279903471,3836.282593,3907.774963,3991.602539,3693.824951,3809.98999,4605.315064,4690.559937,79.47000123,76.62000275,80.86500168,80.30750275,104.097498,106.8974972,72.58999825,666.625,652.6875,658.1875,676.6875,750.5625,736.1875,600.5,776.4375,756.125,793.5625,884.9375,945.5,1026.4375,808.5625,1484.6875,1475.375,1432.625,1432.125,1604.6875,1661.0625,1321,1801.12503,1783.675018,1737.799988,1634.225037,1824.25,1929.725006,1801,3.843875051,3.798625052,3.618875027,3.380750001,3.763999999,4.74287498,4.386749864,0.741868928,0.736811206,0.725279674,0.700758278,0.720124156,0.738886222,0.73414722,-0.1125,1226.974365,0.075782999,70.68474579,0.0475,0.0384,1.066780448,405,138,52,215,0.068238927,33,0.064800786,21.18181818
27-12-2022,Tuesday,1,1,0,1,0,0,0,0,16919.29102,16829.64453,17364.54688,16195.58887,18803.90039,21084.64844,47062.14844,48626.34375,16717.17383,16647.48438,16610.70703,19222.67188,21231.65625,45538.67578,50784.53906,15748580239,24031608960,32958875628,44148798321,24957784918,33327427106,28223878108,3843.340088,3890.909912,4000.300049,3682.719971,3821.75,4599.02002,4703.959961,79.90000153,76.37000275,81.08000183,79.23000336,103.9899979,107.4499969,73.02999878,669,653.5,657.75,673.25,745,739.25,601.5,781.25,758.25,791.75,877,936.25,1030.25,812.5,1490,1473.5,1431.5,1424.5,1588.25,1666.75,1326,1803.400024,1777.900024,1736.5,1623.300049,1820.5,1933.5,1806,3.864000082,3.779000044,3.60800004,3.345000029,3.733999968,4.730000019,4.400499821,0.742500782,0.735067129,0.725721002,0.699261546,0.719859481,0.739355147,0.734376132,-0.1,1212.791626,0.073724002,68.74790955,0.0471,0.0388,1.064022183,473,161,70,243,0.052810583,38,0.048037613,21.36363636
28-12-2022,Wednesday,1,0,0,1,0,0,0,0,16716.40039,16919.29102,16759.04102,16602.26953,19221.83984,21028.23828,45554.16406,50802.60938,16552.57227,16439.67969,16521.8418,19110.54688,20735.47852,46281.64453,50640.41797,17005713920,17221074814,18678255976,58571439619,20965695707,38162644287,24324345758,3829.560059,3853.790039,4023.340088,3686.439941,3920.76001,4540.319824,4733.990234,79.88999939,74.5,77.51000214,76.47000122,107.2200012,101.2300034,73.37999725,673.25,650.5,661.25,666.25,740,748.5,608.25,774.5,755,790.75,857.5,922,1007.25,817.5,1483.5,1470,1436.75,1411.25,1599,1620.75,1337.5,1803.199951,1791.599976,1753,1632.199951,1830.5,1935,1810,3.842000008,3.811000109,3.628999949,3.364500046,3.790999889,4.724500179,4.375999928,0.742059946,0.735938072,0.727029502,0.696252763,0.721750677,0.738388836,0.736550629,-0.09,1189.986084,0.070381001,66.33906555,0.0471,0.0383,1.06371665,480,154,55,271,0.0722495,41,0.043566765,21.72727273
29-12-2022,Thursday,0,0,1,1,0,0,0,0,16552.32227,16716.40039,16441.78711,16440.22266,19104.62109,20731.54492,46445.27344,50679.85938,16642.3418,16906.30469,16217.32227,19426.7207,20280.63477,46622.67578,47588.85547,14472237479,22722096615,27743025156,53071298734,21381535161,32499785455,33430376883,3805.449951,3810.469971,4005.360107,3651.939941,3913,4547.970215,4795.490234,78.81999969,75.69999695,75.93000031,78.08000183,110.1800003,98.94999695,75.97000122,681.75,647.75,665,668.25,747.5,737,614.25,785,747.25,771.25,874.25,908,989.5,805.75,1504.75,1461.75,1428.25,1409,1637,1584,1360.5,1805.800049,1786.5,1741.300049,1620.400024,1824.199951,1921.199951,1812,3.83100009,3.746999979,3.578500032,3.332000017,3.811500072,4.707499981,4.458000183,0.741158009,0.737305462,0.725310385,0.695081592,0.721834064,0.73713696,0.737354398,-0.08,1201.595337,0.071042001,66.75107574,0.0473,0.0388,1.0629251,420,126,45,249,0.064726394,39,0.012593425,22.09090909
30-12-2022,Friday,1,1,0,1,0,0,0,0,16641.33008,16552.32227,16904.52734,16217.63965,19427.7793,20281.16992,46624.50781,47623.87109,16602.58594,16817.53516,16444.98242,19573.05078,20104.02344,45555.99219,46444.71094,15929162910,14882945045,23581685468,41037843771,23552740328,29640604055,30049226299,3829.060059,3839.48999,3964.189941,3687.01001,3825.090088,4572.450195,4788.640137,78.73000336,75.98999786,76.54000092,81.90000153,111.8600006,103.6600037,76.04000092,679.5,651.5,667.5,670.5,758.25,750.75,604,775.5,750,755.5,902.5,922,1020.5,785.25,1508,1477,1454.75,1408.75,1663.75,1605,1359.5,1817,1817.400024,1739.5,1657,1818.300049,1927.099976,1803.199951,3.826499939,3.806999922,3.595000029,3.407500029,3.755000114,4.808499813,4.412000179,0.744313419,0.740148664,0.725136876,0.696165502,0.720736325,0.73713696,0.738606989,-0.08,1199.232788,0.068403997,67.99403381,0.0473,0.0386,1.066075325,403,135,61,207,0.061775687,40,0.03494688,22.45454545
31-12-2022,Saturday,0,1,0,1,0,0,0,0,16653.20948,16574.57422,16882.99072,16274.59888,19464.19239,20237.95557,46354.46973,47340.55469,16621.90381,16820.73682,16625.87842,19537.73535,20024.19922,44968.67871,46628.06446,15422641984,15272602046,25067158247,41772194850,24231365227,32078801988,29208542479,3835.117554,3842.932495,3962.437439,3673.627503,3815.315064,4552.880127,4790.037598,79.19000244,76.59999847,77.15500069,81.86000061,111.3199997,103.0550023,76.17500115,678.9375,654.125,667.0625,670.25,761.1875,753,604.375,778.125,754.1875,756.625,901.8125,920.0625,1027.75,786.3125,1510.8125,1477.75,1455.375,1409.1875,1665.5625,1611.25,1358.3125,1821.799988,1817.575012,1741.649994,1658.174988,1816.125031,1924.49997,1802.824951,3.82799995,3.810749948,3.604125023,3.416625023,3.760750115,4.796999812,4.410500169,0.744635299,0.740200714,0.725625888,0.696796626,0.720067412,0.736765504,0.738981441,-0.07,1196.77124,0.070294,69.99621582,0.0473,0.0384,1.072748462,312,128,31,153,0.110914855,13,0.037701535,22.81818182
01-01-2023,Sunday,0,0,0,1,0,0,0,0,16665.08887,16596.82618,16861.4541,16331.55811,19500.60547,20194.74121,46084.43164,47057.23828,16641.22168,16823.93848,16806.77442,19502.41992,19944.375,44381.36524,46811.41797,14916121059,15662259048,26552631026,42506545928,24909990126,34516999922,28367858659,3841.175049,3846.375,3960.684937,3660.244995,3805.540039,4533.310059,4791.435059,79.65000153,77.20999908,77.77000046,81.8199997,110.7799988,102.4500008,76.31000138,678.375,656.75,666.625,670,764.125,755.25,604.75,780.75,758.375,757.75,901.125,918.125,1035,787.375,1513.625,1478.5,1456,1409.625,1667.375,1617.5,1357.125,1826.599976,1817.75,1743.799988,1659.349976,1813.950013,1921.899964,1802.449951,3.82949996,3.814499975,3.613250018,3.425750018,3.766500115,4.785499811,4.409000158,0.744957179,0.740252764,0.726114899,0.69742775,0.719398498,0.736394047,0.739355892,-0.06,1200.964844,0.070225,70.81565857,0.0472,0.0381,1.0794216,393,152,54,187,0.077778725,6,0.006354618,23
02-01-2023,Monday,0,1,0,1,0,0,0,0,16676.96827,16619.07813,16839.91748,16388.51733,19537.01856,20151.52686,45814.39356,46773.92188,16660.53955,16827.14014,16987.67041,19467.10449,19864.55078,43794.05176,46994.77149,14409600133,16051916049,28038103804,43240897007,25588615024,36955197855,27527174838,3847.232544,3849.817505,3958.932434,3646.862488,3795.765015,4513.73999,4792.832519,80.11000061,77.8199997,78.38500023,81.77999878,110.2399978,101.8449994,76.4450016,677.8125,659.375,666.1875,669.75,767.0625,757.5,605.125,783.375,762.5625,758.875,900.4375,916.1875,1042.25,788.4375,1516.4375,1479.25,1456.625,1410.0625,1669.1875,1623.75,1355.9375,1831.399963,1817.924988,1745.949982,1660.524963,1811.774994,1919.299957,1802.074951,3.83099997,3.818250001,3.622375012,3.434875012,3.772250116,4.77399981,4.407500148,0.745279059,0.740304813,0.726603911,0.698058873,0.718729585,0.736022591,0.739730344,-0.05,1641.792725,0.094171003,100.4436264,0.0472,0.0379,1.086094737,508,165,71,272,0.06292257,48,0.108774332,23.13043478
